CHEMBL417870	CCCCCC(NC(=O)NO)C(=O)NC(C(=O)N1CCCC1CO)C(C)C
CHEMBL91903	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCOCC1)C(C)(C)C
CHEMBL364979	[NH3+]CCCCC1NC(=O)C(CN(O)C=O)CCCCCCCCCCCCCCNC1=O
CHEMBL330263	CCCCC(CN(O)C=O)C(=O)NC(CC(C)(C)SC)C(=O)N(C)C
CHEMBL298588	O=C(CN1Cc2c(Br)cccc2NC1=O)NO
CHEMBL157687	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CC[NH+]3CCCC3)CC2)c(F)c1
CHEMBL157091	COc1ccc(C(=O)C(NC(=O)C(CC2CCCC2)CN(O)C=O)C(C)(C)C)cc1
CHEMBL328803	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCC(Cc2ccccc2)CC1)C(C)(C)C
CHEMBL365910	CC(C)(C)C1NC(=O)C(CN(O)C=O)CCCCCCCCCCCCCCNC1=O
CHEMBL36140	CC(C)CCN1C(=O)C(CC(=O)NO)Sc2ccccc21
CHEMBL154703	CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1ccccc1)C(C)(C)C
CHEMBL78332	O=C(CC(c1ccco1)S(=O)(=O)c1ccccc1)NO
CHEMBL77577	CCCCC(CC(=O)NO)S(=O)c1ccc2ccccc2c1
CHEMBL285024	O=C(CC1Sc2ccccc2N(CC(=O)N2CCCC2)C1=O)NO
CHEMBL93973	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N(C)C1CCCCC1)C(C)(C)C
CHEMBL519613	O=CN(O)CC(CC1CC1)C(=O)N1CCCC1c1nc2ccccc2[nH]1
CHEMBL481391	O=CN(O)CC(Cc1ccccc1)C(=O)N1CCCC1c1nc2ccccc2[nH]1
CHEMBL443904	CCCCC(CN(O)C=O)C(=O)N1CCCC1c1nc2ccccc2[nH]1
CHEMBL482180	CCCCCC(CN(O)C=O)C(=O)N1CCCC1c1nc2ccccc2[nH]1
CHEMBL287247	O=C(CC1Sc2ccccc2NC1=O)NOCc1ccccc1
CHEMBL286560	O=C(CC1Cc2ccccc2N(CC2CC2)C1=O)NO
CHEMBL29911	COc1cccc(C(NCc2cccc(C(F)(F)F)c2)C(=O)NO)c1
CHEMBL29911	COc1cccc(C([NH2+]Cc2cccc(C(F)(F)F)c2)C(=O)NO)c1
CHEMBL292202	O=C(CN1Cc2c(Cl)cccc2N(CCCc2ccccc2)S1(=O)=O)NO
CHEMBL156187	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCO)CC2)cc1
CHEMBL156187	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CC[NH+](CCO)CC2)cc1
CHEMBL38016	O=C(CC1Sc2ccccc2N(CCC2OCCO2)C1=O)NO
CHEMBL30051	O=C(NO)C(NCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
CHEMBL30051	O=C(NO)C([NH2+]Cc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
CHEMBL156033	CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1ccc(OC)cc1)C(C)(C)C
CHEMBL160513	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCCC2CO)cc1
CHEMBL348888	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCOCC2)cc1
CHEMBL158092	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCC(O)CC1
CHEMBL93532	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N(CCc1ccccc1)Cc1ccccc1)C(C)(C)C
CHEMBL92044	CCCCC(CN(O)C=O)C(=O)N1Cc2ccccc2CC1C(=O)N(C)C
CHEMBL188894	CC(C)(C)C1NC(=O)C(CN(O)C=O)CCCCCCCCNC1=O
CHEMBL286441	CCCCCN1C(=O)C(CC(=O)NO)Sc2ccccc21
CHEMBL156543	CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1cc2ccccc2o1)C(C)(C)C
CHEMBL91263	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCC(C)CC1)C(C)(C)C
CHEMBL346581	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCCC1CO
CHEMBL345440	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCN(CCO)CC1
CHEMBL345440	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CC[NH+](CCO)CC1
CHEMBL37719	O=C(CC1Sc2ccccc2NC1=O)NO
CHEMBL346291	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CC[NH+](CCN3CCOCC3)CC2)cc1
CHEMBL346291	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CC[NH+]3CCOCC3)CC2)cc1
CHEMBL346291	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCN3CCOCC3)CC2)cc1
CHEMBL92948	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCCC2C=CC=CC21)C(C)(C)C
CHEMBL90149	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCCC2CCCCC21)C(C)(C)C
CHEMBL37522	O=C(CC1Cc2ccccc2NC1=O)NO
CHEMBL506649	CCCCC(CN(O)C=O)C(=O)N1CCCC1c1nc2ccccc2o1
CHEMBL465740	CCCCCC(CN(O)C=O)C(=O)N1CCCC1c1nc2ccccc2o1
CHEMBL480220	CCCC(CN(O)C=O)C(=O)N1CCCC1c1nc2ccccc2o1
CHEMBL518077	O=CN(O)CC(Cc1ccccc1)C(=O)N1CCCC1c1nc2ccccc2o1
CHEMBL463859	O=CN(O)CC(CC1CC1)C(=O)N1CCCC1c1nc2ccccc2o1
CHEMBL417683	O=C(CC1Sc2ccccc2N(CC(=O)Nc2ccccn2)C1=O)NO
CHEMBL34426	CC(C)CCN1C(=O)C(CC(=O)NO)Cc2ccccc21
CHEMBL329677	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCC(C(=O)OCC)CC1)C(C)(C)C
CHEMBL51705	O=C(CN1Cc2c(Br)cccc2NS1(=O)=O)NO
CHEMBL51705	O=C(CN1Cc2c(Br)cccc2[N-]S1(=O)=O)NO
CHEMBL157738	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCC(O)CC2)cc1
CHEMBL156163	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCO)CC2)c(F)c1
CHEMBL156163	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CC[NH+](CCO)CC2)c(F)c1
CHEMBL301544	O=C(CN1Cc2c(cccc2C(F)(F)F)NS1(=O)=O)NO
CHEMBL301544	O=C(CN1Cc2c(cccc2C(F)(F)F)[N-]S1(=O)=O)NO
CHEMBL78130	O=C(CC(c1ccccc1)S(=O)(=O)c1ccccc1)NO
CHEMBL35042	O=C(CC1Sc2ccccc2N(CCC2CCCCC2)C1=O)NO
CHEMBL34024	O=C(CC1Sc2ccccc2N(CC2CCCCO2)C1=O)NO
CHEMBL160493	CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1ccc(N2CCOCC2)cc1)C(C)(C)C
CHEMBL284794	O=C(CC1C=Cc2ccccc2NC1=O)NO
CHEMBL284794	O=C(CC1C=Cc2ccccc2N=C1[O-])NO
CHEMBL33924	O=C(CC1Sc2ccccc2N(CC2CCCCC2)C1=O)NO
CHEMBL156546	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1cc2ccccc2o1
CHEMBL299946	O=C(CN1Cc2c(Cl)cccc2NS1(=O)=O)NO
CHEMBL299946	O=C(CN1Cc2c(Cl)cccc2[N-]S1(=O)=O)NO
CHEMBL54449	O=C(CN1Cc2c(Br)cccc2N(CC2CC2)S1(=O)=O)NO
CHEMBL34553	O=C(CC1Sc2ccccc2N(CC(=O)Nc2cc(F)ccc2F)C1=O)NO
CHEMBL156547	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(O)cc1
CHEMBL464060	CCCCC(C(=O)NO)C(=O)N1CCCC1c1nc2ccccc2[nH]1
CHEMBL421252	CC(C)(C)C1NC(=O)C(CN(O)C=O)CCCCCCCCCNC1=O
CHEMBL94000	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCC(C(C)=O)CC1)C(C)(C)C
CHEMBL386468	O=C(CNO)Cc1cn(C(=O)OCc2ccccc2)c2ccc(Br)cc12
CHEMBL409416	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CC[NH+]3CCCC3)CC2)cc1
CHEMBL78001	CCCCC(CC(=O)NO)S(=O)(=O)c1ccc2ccccc2c1
CHEMBL36605	O=C(CC1Sc2ccccc2N(CCc2ccccc2)C1=O)NO
CHEMBL157797	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(F)cc1
CHEMBL216480	O=C(CNO)Cc1c[nH]c2ccc(Br)cc12
CHEMBL89914	CCCCC(CN(O)C=O)C(=O)NC(CC1CCCCC1)C(=O)N(C)C
CHEMBL84969	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N(C)C)C(C)(C)C
CHEMBL364836	CC(C)(C)C1NC(=O)C(CN(O)C=O)CCCCCCCCCCNC1=O
CHEMBL160164	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCC(O)CC2)c(F)c1
CHEMBL220027	Cc1c(CN(O)C=O)c2cc(Br)ccc2n1S(=O)(=O)c1ccccc1
CHEMBL219858	O=C(CNO)Cc1c[nH]c2ccc(F)cc12
CHEMBL373863	O=C(CNO)Cc1c[nH]c2ccc(Cl)cc12
CHEMBL53276	O=C(CN1Cc2c(Cl)cccc2N(CC2CC2)S1(=O)=O)NO
CHEMBL156257	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCOCC1
CHEMBL419878	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCCC1)C(C)(C)C
CHEMBL77258	CCCCC(CC(=O)NO)S(=O)(=O)C1CCCCC1
CHEMBL156427	CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1ccccn1)C(C)(C)C
CHEMBL289736	O=C(CC1Sc2ccccc2N(CC2CCC2)C1=O)NO
CHEMBL286917	O=C(CC1Sc2ccccc2N(CC2CC2)C1=O)NO
CHEMBL156201	CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1ccc(F)cc1)C(C)(C)C
CHEMBL90756	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CCN(C)CC1)C(C)(C)C
CHEMBL90756	CCCCC(CN(O)C=O)C(=O)NC(C(=O)N1CC[NH+](C)CC1)C(C)(C)C
CHEMBL188671	[NH3+]CCCCC1NC(=O)C(CN(O)C=O)CCCCCCCCCNC1=O
CHEMBL348314	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCCC2CO)c(F)c1
CHEMBL156414	CC(C)(C)C(NC(=O)C(CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCOCC2)c(F)c1
CHEMBL365416	CC(C)(C)C1NC(=O)C(CN(O)C=O)CCCCCCCCCCCNC1=O
CHEMBL308333	CCCCCC(CC(=O)NO)C(=O)NC(C(=O)N1CCCC1CO)C(C)C
CHEMBL347204	CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1ccco1)C(C)(C)C
CHEMBL53345	O=C(CN1Cc2c(cccc2C(F)(F)F)NC1=O)NO
CHEMBL298647	O=C(CN1Cc2c(Cl)cccc2NC1=O)NO
CHEMBL26038	O=C(NO)C(NCc1cccc(C(F)(F)F)c1)c1ccc(F)c(F)c1
CHEMBL26038	O=C(NO)C([NH2+]Cc1cccc(C(F)(F)F)c1)c1ccc(F)c(F)c1
CHEMBL282858	O=C(NO)C(NCc1cccc(C(F)(F)F)c1)c1ccccc1F
CHEMBL285547	O=C(CC1Sc2ccccc2N(Cc2ccccc2)C1=O)NO
