CHEMBL121010	O=C(c1cccc2ccccc12)N1CCN(Cc2c[nH]c[nH+]2)c2ccc(Br)cc2C1
CHEMBL121010	O=C(c1cccc2ccccc12)N1CCN(Cc2c[nH]cn2)c2ccc(Br)cc2C1
CHEMBL121010	O=C(c1cccc2ccccc12)N1CCN(Cc2cnc[nH]2)c2ccc(Br)cc2C1
CHEMBL28707	Cc1ccccc1-c1cc(N(Cc2cccc(C#N)c2)Cc2c[nH+]cn2C)ccc1C#N
CHEMBL28707	Cc1ccccc1-c1cc(N(Cc2cccc(C#N)c2)Cc2cncn2C)ccc1C#N
CHEMBL355483	C[NH+]1CCCC(OC(=O)N2CCN(C3c4ccc(Cl)cc4CCc4cc(Br)cnc43)CC2)C1
CHEMBL170860	O=C(Oc1ccccc1)N1CCN(C2c3ccc(Cl)cc3C=Cc3cccnc32)CC1
CHEMBL90471	CSCCC(NC(=O)C1Cc2ccccc2CN1C(=O)C([NH2+]CCc1c[nH]cn1)C(C)C)C(=O)[O-]
CHEMBL90471	CSCCC(NC(=O)C1Cc2ccccc2CN1C(=O)C(NCCc1c[nH]c[nH+]1)C(C)C)C(=O)[O-]
CHEMBL90471	CSCCC(NC(=O)C1Cc2ccccc2CN1C(=O)C([NH2+]CCc1cnc[nH]1)C(C)C)C(=O)[O-]
CHEMBL178430	CSCCC(NC(=O)c1ccc(C[NH+](CCC2CCCCC2)Cc2ccccc2)cc1-c1ccccc1C)C(=O)[O-]
CHEMBL423241	N#Cc1ccc2cc1Oc1ccc(C#Cc3ccccc3)c(c1)CN1CCN(CC1=O)Cc1cncn1C2
CHEMBL423241	N#Cc1ccc2cc1Oc1ccc(C#Cc3ccccc3)c(c1)CN1CCN(CC1=O)Cc1c[nH+]cn1C2
CHEMBL177340	CSCCC(NC(=O)c1ccc(CN(CCC2CCCCC2)C(=O)c2ccccc2)cc1-c1ccccc1C)C(=O)[O-]
CHEMBL424338	N#Cc1ccc2cc1Oc1ccc(CC3CC3)c(c1)CN1CCN(CC1=O)Cc1cncn1C2
CHEMBL424338	N#Cc1ccc2cc1Oc1ccc(CC3CC3)c(c1)CN1CCN(CC1=O)Cc1c[nH+]cn1C2
CHEMBL36192	N#Cc1ccc(Cn2c[nH+]cc2CNc2ccc(N3CCN(C(=O)c4ccc(Cl)s4)CC3)cc2)cc1
CHEMBL36192	N#Cc1ccc(Cn2cncc2CNc2ccc(N3CCN(C(=O)c4ccc(Cl)s4)CC3)cc2)cc1
CHEMBL425133	O=C(Nc1cccnc1)N1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1
CHEMBL370049	Cn1c(=O)cc(-c2cccc(Cl)c2)c2cc(Cn3cncc3Cn3ccc(C#N)c3)ccc21
CHEMBL29503	Cn1c[nH+]cc1CN(Cc1ccc(C#N)c(Br)c1)C(=O)N1CCC(C#N)=C(c2cccc3ccccc23)C1
CHEMBL29503	Cn1cncc1CN(Cc1ccc(C#N)c(Br)c1)C(=O)N1CCC(C#N)=C(c2cccc3ccccc23)C1
CHEMBL355453	O=C(Cc1cccnc1)N1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1
CHEMBL119685	CSCCC(NC(=O)C1Cc2ccccc2CN1C(=O)C(NC(=O)c1c[nH]cn1)C(C)C)C(=O)[O-]
CHEMBL119685	CSCCC(NC(=O)C1Cc2ccccc2CN1C(=O)C(NC(=O)c1cnc[nH]1)C(C)C)C(=O)[O-]
CHEMBL112956	N#Cc1ccc(CN(Cc2c[nH+]cn2Cc2ccc(C#N)cc2)c2ccc(Oc3ccccc3)cc2)cc1
CHEMBL112956	N#Cc1ccc(CN(Cc2cncn2Cc2ccc(C#N)cc2)c2ccc(Oc3ccccc3)cc2)cc1
CHEMBL186617	N#Cc1ccc(OCc2cncn2Cc2ccc(C#N)c(-c3cccc4ccccc34)c2)cc1
CHEMBL186617	N#Cc1ccc(OCc2c[nH+]cn2Cc2ccc(C#N)c(-c3cccc4ccccc34)c2)cc1
CHEMBL201044	CCCCC(=O)N1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1C(=O)Nc1cccnc1
