CHEMBL184042	O=C1NC(=O)C(c2cn(CCC[NH+]3CCCC3)c3ccccc23)=C1Nc1ccccc1
CHEMBL6291	Cn1cc(C2=C(c3cn(CCCSC(N)=[NH2+])c4ccccc34)C(=O)NC2=O)c2ccccc21
CHEMBL374581	O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCc1ccccc1-3
CHEMBL326971	O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1Cl
CHEMBL148745	CC(CCc1ccc(O)cc1)OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1
CHEMBL148745	CC(CCc1ccc(O)cc1)OC(=O)c1cc([O-])c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1
CHEMBL300422	O=C(OC1C[NH2+]CC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1
CHEMBL300422	O=C(OC1C[NH2+]CC1Cc1ccc(O)cc1)c1cc([O-])c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1
CHEMBL187235	O=C1NC(=O)C(c2cn(CCC[NH+]3CCCCC3)c3ccccc23)=C1Nc1ccccc1
CHEMBL186290	Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2
CHEMBL304549	O=C(NC1CCCCCC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1
CHEMBL304549	O=C(NC1CCCCCC1OC(=O)c1cc([O-])c(C(=O)c2c(O)cccc2C(=O)[O-])c(O)c1)c1ccc(O)cc1
CHEMBL366266	O=C1NC(=O)C(c2cn(CCCn3cc[nH+]c3)c3ccccc23)=C1Nc1ccccc1
CHEMBL366266	O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1
CHEMBL422215	CCCCCCCCCCCCC/C=C1\C(=O)OC(CO)C1OC(C)=O
CHEMBL321315	C[NH+]1CCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCCOCC1
