CHEMBL1089844	[NH3+]C/C=C\CN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2cccnc21
CHEMBL1089844	[NH3+]C/C=C\CN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2ccc[nH+]c21
CHEMBL1089844	[NH3+]C/C=C\CN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
CHEMBL1089844	[NH3+]C/C=C\CN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2ccc[nH+]c21
CHEMBL1089845	[NH3+]C/C=C/CN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2cccnc21
CHEMBL1089845	[NH3+]C/C=C/CN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2ccc[nH+]c21
CHEMBL1089845	[NH3+]C/C=C/CN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
CHEMBL1089845	[NH3+]C/C=C/CN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2ccc[nH+]c21
CHEMBL1089846	[NH3+]CC#CCN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2cccnc21
CHEMBL1089846	[NH3+]CC#CCN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2ccc[nH+]c21
CHEMBL1089846	[NH3+]CC#CCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
CHEMBL1089846	[NH3+]CC#CCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2ccc[nH+]c21
CHEMBL18442	c1cc(C[N@@H+]2CCCNCC[NH2+]CCCNCC2)ccc1CN1CCC[NH2+]CCNCCCNCC1
CHEMBL18442	c1cc(C[N@@H+]2CCC[NH2+]CCNCCCNCC2)ccc1CN1CCC[NH2+]CCNCCCNCC1
CHEMBL18442	c1cc(C[N@@H+]2CCCNCCNCCCNCC2)ccc1CN1CCC[NH2+]CCNCCC[NH2+]CC1
CHEMBL1093008	[NH3+]Cc1ccccc1CN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2cccnc21
CHEMBL1093008	[NH3+]Cc1ccccc1CN(Cc1nc2ccccc2[nH]1)[C@@H]1CCCc2ccc[nH+]c21
CHEMBL1093008	[NH3+]Cc1ccccc1CN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
CHEMBL1093008	[NH3+]Cc1ccccc1CN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2ccc[nH+]c21
CHEMBL577268	CN(Cc1nc2ccccc2n1CCC[NH3+])[C@@H]1CCCc2cccnc21
CHEMBL577268	CN(Cc1nc2ccccc2n1CCC[NH3+])[C@@H]1CCCc2ccc[nH+]c21
