ZINC04090550	C[NH+]1CCc2c([nH]c3ccccc23)C1c1c(O)[nH]c2ccccc12
ZINC06464500	CCOc1cc(C2[NH2+]CCC3(O)CCCCC23)ccc1O
ZINC20356899	Cc1cc(NC(=S)NC2CC(C)(C)[NH2+]C(C)(C)C2)no1
ZINC24831110	CNC(=O)NC(=O)C[NH2+]C(C)C12CC3CC(CC(C3)C1)C2
ZINC24831113	CNC(=O)NC(=O)C[NH2+]C(C)C12CC3CC(CC(C3)C1)C2
ZINC10153577	O=C(CC1[NH2+]C2CCCCC2NC1=O)NC1CCCCC1
ZINC14607354	O=C(CC1[NH2+]C2CCCCC2NC1=O)NC1CCCCC1
ZINC32098981	[NH3+]C(c1cccc([N+](=O)[O-])c1)c1ccc2ccccc2c1O
ZINC35382343	[NH3+]C(c1ccc2c(c1)NC(=O)CO2)c1cc2c(s1)CCC2
ZINC36263594	O=C(Nc1ccccc1Cl)NC1CC[NH2+]C2(CCC2)C1
ZINC36266788	CC1CCCN(S(=O)(=O)NCC2([NH3+])CCCCCC2)C1
ZINC37220739	Cc1ccc(NC(C)C2CCC[NH+](C)C2)cc1S(N)(=O)=O
ZINC37308688	[NH3+]C(c1ccc2[nH]c(=O)oc2c1)c1ccc(F)cc1Cl
ZINC37308689	[NH3+]C(c1ccc2[nH]c(=O)oc2c1)c1ccc(F)cc1Cl
ZINC37320966	Cc1ncsc1C(C)[NH2+]C(C)c1ccc2[nH]c(=O)[nH]c2c1
ZINC38050675	[NH3+]C1CCCCC1Nc1ccc([N+](=O)[O-])cc1C(F)(F)F
ZINC40667981	CC1CCCC(CNC(=O)c2sccc2N)([NH+](C)C)C1
ZINC40757756	CN(c1ccccc1)c1nc[nH+]c(Nc2ccc(F)cc2)c1N
ZINC40852995	CCCC([NH3+])C(=O)Nc1sc2c(c1C#N)CCC(C)C2
ZINC40853000	CCCC([NH3+])C(=O)Nc1sc2c(c1C#N)CCC(C)C2
ZINC43215877	CC1CCC(NC(=O)c2coc(C([NH3+])c3ccccc3)n2)CC1
ZINC44465172	Cn1c(Oc2ccccc2)c(CC([NH3+])CO)c2ccccc21
ZINC44528744	[NH3+]CC1CCCN(C(=O)NC23CC4CC(CC(C4)C2)C3)C1
